hex9,value
89cfa312d43ffff,40
8922e0d0ccfffff,15
890e4bd900bffff,25
89d9b1635b7ffff,5
89029bd993bffff,5
89545859823ffff,10
89dc8c1656bffff,5
8939918e86fffff,50
893c0db4b0bffff,20
8916c5d36afffff,45
8921525633bffff,70
89dc4ea0593ffff,55
89c7b212a4bffff,10
89d75c6c53bffff,10
89e09021b93ffff,35
89b58c53313ffff,15
89cb25700d3ffff,15
8984c195c67ffff,5
899160175cbffff,15
89a530d6a9bffff,5
890326233abffff,10
890326233abffff,15
89830868a6fffff,15
89eaec2d653ffff,30
890943d05b3ffff,20
890d0d4208fffff,15
89a90301d93ffff,15
89d0a8b0d8bffff,5
89cf632890fffff,5
89bee2ca8abffff,10
89a90301d93ffff,15
89af99a010bffff,5
8904a9342a3ffff,10
890a756a6b3ffff,10
8901b510837ffff,15
89068d0480fffff,30
8956510a24fffff,35
89f29380e0fffff,5
8958e0682d7ffff,15
89545859823ffff,5
895f8a9751bffff,5
890f3398d03ffff,5
890135cc3a7ffff,10
89058a58da3ffff,15
89b8000158bffff,5
89b2e49a867ffff,15
89bce67259bffff,20
89dee310d13ffff,10
891093b761bffff,5
8950deb70b3ffff,5
89eef5b14b7ffff,5
899ca665ecbffff,10
8900c502823ffff,15
89e914d254fffff,5
8939918e86fffff,10
89aad88db1bffff,15
895b515aa3bffff,10
89f29380e0fffff,10
89c48b33163ffff,5
89840950393ffff,10
89030436a0fffff,5
89c095a72afffff,5
89f2b2b555bffff,5
89d9b1635b7ffff,5
8928cd64027ffff,10
892e928032bffff,5
89f0c568ecbffff,10
89eef5b1383ffff,10
899095485cbffff,10
8984f4a2327ffff,5
89dc4ea0593ffff,10
89dedab2903ffff,5
89bee2ca8abffff,5
893c36cd04bffff,10
892f12798b3ffff,20
897b2098d03ffff,10
890326233abffff,10
899aa86e947ffff,20
89961e55923ffff,10
89e562a7443ffff,10
89e75dba673ffff,10
89d5580a847ffff,5
890a756a6b3ffff,5
898ea08f5d3ffff,5
89830868a6fffff,10
8901b510837ffff,10
896d424951bffff,20
895b515aa3bffff,70
89512078ba3ffff,35
8973334a083ffff,15
8956510a24fffff,55
89605430a7bffff,40
89f29380e0fffff,20
89f29380e0fffff,75
89f29380e0fffff,55
89f29380e0fffff,45
89f29380e0fffff,70
89545859823ffff,35
894f608490bffff,10
89639018607ffff,55
896e8e1ad5bffff,35
8964508f417ffff,5
89029bd993bffff,100
